start,end,length
22622,30458,246.53
22622,22621,78.444
22623,22622,79.967
22624,32261,224.61
22624,22623,80.57499999999999
22624,19012,37.45
22625,22624,80.391
22625,27307,204.30499999999998
27307,22625,204.30499999999998
22626,19050,50.102
22626,44867,657.7189999999999
44867,22626,657.7189999999999
22627,44867,95.039
22627,22635,156.81
22635,22627,156.81
22628,22627,58.731
22628,29803,196.838
29803,22628,196.838
22629,22926,151.649
22926,22629,151.649
22629,22628,90.844
22630,29812,101.843
29812,22630,101.843
22630,22629,93.252
22631,29813,52.61
29813,22631,52.61
22631,22630,94.537
22632,44941,37.63
22633,47565,39.242
22634,33085,139.832
33085,22634,139.832
22634,29691,79.111
29691,22634,79.111
22634,47565,42.858
47565,22634,42.858
22635,44867,177.211
44867,22635,177.211
22635,29802,80.361
29802,22635,80.361
22636,29996,77.673
29996,22636,77.673
22636,29995,111.645
29995,22636,111.645
22637,31928,102.186
22637,32131,49.635
32131,22637,49.635
22637,22638,128.756
22638,22637,128.756
22638,22050,67.756
22638,26562,119.596
26562,22638,119.596
22638,26563,110.993
26563,22638,110.993
22639,21009,76.37
22640,22641,50.768
22640,32144,116.011
22641,22916,173.845
22916,22641,173.845
22641,28763,75.147
28763,22641,75.147
22642,30374,66.563
30374,22642,66.563
22642,30373,67.257
30373,22642,67.257
22643,22644,135.333
22643,30245,77.946
30245,22643,77.946
22643,30246,150.566
30246,22643,150.566
22644,49824,155.485
22645,22646,195.134
22646,22645,195.134
22645,32896,94.189
32896,22645,94.189
22645,22649,62.47
22649,22645,62.47
22645,26024,14.774
26024,22645,14.774
22646,22647,177.909
22647,22646,177.909
22646,27099,80.813
27099,22646,80.813
22646,31329,81.085
31329,22646,81.085
22647,22652,31.398
22652,22647,31.398
22647,27119,52.042
27119,22647,52.042
22648,22649,165.876
22649,22648,165.876
22648,25769,14.631
25769,22648,14.631
22648,25768,83.394
25768,22648,83.394
22649,26025,34.753
26025,22649,34.753
22650,28198,105.164
28198,22650,105.164
22650,22651,108.072
22651,22650,108.072
22650,30872,113.04499999999999
30872,22650,113.04499999999999
22651,31652,42.723
31652,22651,42.723
22651,33852,42.223
33852,22651,42.223
22652,22653,160.22
22653,22652,160.22
22652,33921,50.024
33921,22652,50.024
22653,22654,164.342
22654,22653,164.342
22653,25915,80.69
25915,22653,80.69
22653,25914,80.906
25914,22653,80.906
22654,22655,164.183
22655,22654,164.183
22654,27120,81.02
27120,22654,81.02
22654,27252,81.012
27252,22654,81.012
22655,22656,164.253
22656,22655,164.253
22655,27121,80.795
27121,22655,80.795
22655,34112,81.073
34112,22655,81.073
22656,22657,164.085
22657,22656,164.085
22656,25194,80.897
25194,22656,80.897
22656,25195,81.013
25195,22656,81.013
22657,22658,206.612
22658,22657,206.612
22657,27122,80.795
27122,22657,80.795
22657,31803,80.866
31803,22657,80.866
22658,27123,80.02
27123,22658,80.02
22658,33783,81.445
33783,22658,81.445
22659,54925,80.677
54925,22659,80.677
22659,22660,136.968
22660,22659,136.968
22659,34133,77.785
34133,22659,77.785
22660,53060,7.708
53060,22660,7.708
22660,27111,79.939
22661,22662,187.57899999999998
22662,22661,187.57899999999998
22661,27118,48.82899999999999
27118,22661,48.82899999999999
22662,22663,200.512
22663,22662,200.512
22662,23569,79.25699999999999
23569,22662,79.25699999999999
22662,23568,79.33900000000001
23568,22662,79.33900000000001
22663,27106,79.631
27106,22663,79.631
22663,31294,79.257
31294,22663,79.257
22664,22837,243.49899999999997
22664,53876,87.315
53876,22664,87.315
22664,22665,184.647
22665,22664,184.647
22665,22666,49.884
22666,22665,49.884
22665,22837,52.481
22837,22665,52.481
22665,44854,88.195
44854,22665,88.195
22666,32597,88.99799999999999
22666,22667,173.97299999999998
22667,22666,173.97299999999998
22667,28279,85.508
28279,22667,85.508
22667,22668,197.601
22668,22667,197.601
22667,28280,85.22
28280,22667,85.22
22668,22697,84.74099999999999
22697,22668,84.74099999999999
22668,22698,85.805
22698,22668,85.805
22668,22669,199.438
22669,22668,199.438
22669,33293,84.045
33293,22669,84.045
22669,53869,85.596
53869,22669,85.596
22669,22670,115.56
22670,22669,115.56
22670,49632,110.68
49632,22670,110.68
22671,53609,62.055
53609,22671,62.055
22671,49631,116.14800000000001
49631,22671,116.14800000000001
22671,49702,119.186
49702,22671,119.186
22672,22673,76.616
22673,22672,76.616
22672,50214,27.265
50214,22672,27.265
22673,22674,78.64
22674,22673,78.64
22674,22675,88.646
22675,22674,88.646
22675,22676,82.608
22676,22675,82.608
22675,23077,126.042
23077,22675,126.042
22676,26332,97.018
26332,22676,97.018
22677,22678,79.377
22678,20166,251.391
22679,32050,345.702
32050,22679,345.702
22679,23526,622.0659999999999
23526,22679,622.0659999999999
22680,31028,30.489
31028,22680,30.489
22680,46335,93.243
46335,22680,93.243
22681,22682,222.334
22682,22681,222.334
22681,22876,39.806
22876,22681,39.806
22681,23795,212.248
23795,22681,212.248
22683,22684,16.5
22684,22683,16.5
22683,23941,273.729
23941,22683,273.729
22683,23943,64.496
23943,22683,64.496
22684,22685,75.67
22685,22684,75.67
22684,28147,80.616
28147,22684,80.616
22685,22686,81.214
22686,22685,81.214
22685,25710,102.386
25710,22685,102.386
22686,23944,65.37
23944,22686,65.37
22686,23943,120.187
23943,22686,120.187
22686,55207,120.403
55207,22686,120.403
22687,27849,90.306
27849,22687,90.306
22687,22688,254.161
22688,22687,254.161
22687,23522,426.746
23522,22687,426.746
22688,54309,22.048
54309,22688,22.048
22688,24482,66.392
24482,22688,66.392
22689,33570,261.668
33570,22689,261.668
22689,22690,201.83399999999997
22690,22689,201.83399999999997
22689,27497,246.5
27497,22689,246.5
22690,33995,90.031
33995,22690,90.031
22690,24967,68.661
24967,22690,68.661
22691,47817,69.911
47817,22691,69.911
22692,31239,98.09
22692,47817,138.099
47817,22692,138.099
22693,22694,170.15600000000003
22694,22693,170.15600000000003
22693,30850,82.43599999999999
30850,22693,82.43599999999999
22694,31474,105.033
22694,22695,199.165
22695,22694,199.165
22694,31473,161.453
31473,22694,161.453
22695,42607,171.323
22696,33072,104.68
22697,28279,200.759
22698,22699,77.861
22699,22698,77.861
22698,28280,195.134
22699,22700,80.807
22700,22699,80.807
22699,31923,200.94500000000002
22700,22701,79.236
22701,22700,79.236
22700,24947,194.536
22701,25103,75.028
22701,47509,67.232
47509,22701,67.232
22702,22703,159.39
22703,22702,159.39
22702,47509,89.297
47509,22702,89.297
22703,23539,108.176
23539,22703,108.176
22703,23540,243.30700000000002
23540,22703,243.30700000000002
22703,42705,26.509
42705,22703,26.509
22704,33387,79.869
33387,22704,79.869
22704,33286,117.45499999999998
33286,22704,117.45499999999998
22704,50503,267.178
50503,22704,267.178
22705,22706,19.394
22706,22705,19.394
22705,50503,107.4
50503,22705,107.4
22706,22707,67.689
22707,22706,67.689
22706,26015,116.096
22707,20448,130.95
22707,22708,82.477
22708,22707,82.477
22708,29057,115.503
29057,22708,115.503
22709,20450,130.313
22709,22710,90.783
22710,22709,90.783
22710,22711,81.87
22711,22710,81.87
22710,29455,116.191
29455,22710,116.191
22711,33287,115.89800000000001
22712,30556,116.20500000000001
22713,22714,74.96
22714,22713,74.96
22713,20456,129.892
22714,32417,116.137
22714,22715,29.523
22715,22714,29.523
22716,31722,123.715
22716,54632,75.7
54632,22716,75.7
22716,50505,40.292
50505,22716,40.292
22717,22718,25.453
22718,22717,25.453
22717,54631,66.469
54631,22717,66.469
22718,28249,191.345
22718,47548,135.198
47548,22718,135.198
22719,22720,65.52
22720,22719,65.52
22719,30736,133.45499999999998
22719,47548,78.86099999999999
47548,22719,78.86099999999999
22720,23649,212.262
22720,22721,79.84800000000001
22721,22720,79.84800000000001
22721,26685,132.094
22721,22722,82.143
22722,22721,82.143
22722,24959,207.549
24959,22722,207.549
22722,28990,130.79
28990,22722,130.79
22723,22724,117.25099999999999
22724,22723,117.25099999999999
22723,25896,129.947
22724,24961,210.269
24961,22724,210.269
22724,26822,129.026
26822,22724,129.026
22724,48774,85.99099999999999
48774,22724,85.99099999999999
22725,29923,80.40899999999999
29923,22725,80.40899999999999
22725,54527,115.21199999999999
54527,22725,115.21199999999999
22725,30136,138.9
30136,22725,138.9
22726,24176,80.142
24176,22726,80.142
22726,32043,199.895
32043,22726,199.895
22726,49082,158.852
49082,22726,158.852
22727,23911,118.48
22727,22728,78.841
22728,22727,78.841
22728,25565,76.681
25565,22728,76.681
22729,22730,92.217
22730,22729,92.217
22729,25566,109.749
25566,22729,109.749
22730,22731,90.662
22731,22730,90.662
22730,30720,108.869
22731,22775,92.643
22775,22731,92.643
22731,25568,110.315
22732,49588,76.319
22733,28292,82.342
28292,22733,82.342
22733,29588,78.878
29588,22733,78.878
22733,29587,125.94
29587,22733,125.94
22734,22735,77.978
22735,22734,77.978
22734,28293,81.435
28293,22734,81.435
22735,22736,154.012
22736,22735,154.012
22735,28294,80.294
28294,22735,80.294
22735,29589,79.191
29589,22735,79.191
22736,22737,173.879
22737,22736,173.879
22736,28295,79.061
28295,22736,79.061
22736,29590,79.175
29590,22736,79.175
22737,22738,151.217
22738,22737,151.217
22737,28296,78.895
28296,22737,78.895
22737,29288,79.219
29288,22737,79.219
22738,22739,80.761
22739,22738,80.761
22738,28297,78.818
28297,22738,78.818
22738,29591,79.136
29591,22738,79.136
22739,28298,82.917
28298,22739,82.917
22739,29592,81.235
29592,22739,81.235
22740,22741,252.15099999999998
22741,22740,252.15099999999998
22740,23085,141.726
23085,22740,141.726
22740,32844,37.899
32844,22740,37.899
22741,22742,79.906
22742,22741,79.906
22741,46329,55.09
46329,22741,55.09
22742,46328,71.319
46328,22742,71.319
22743,28935,81.825
28935,22743,81.825
22743,28934,82.457
28934,22743,82.457
22743,51053,176.83499999999998
51053,22743,176.83499999999998
22743,48024,62.973
48024,22743,62.973
22744,51053,10.761
51053,22744,10.761
22744,29717,83.884
22744,22745,269.711
22745,22744,269.711
22745,28312,82.192
28312,22745,82.192
22745,23320,74.825
23320,22745,74.825
22746,22747,175.641
22747,22746,175.641
22746,23973,31.182
23973,22746,31.182
22746,23972,80.973
23972,22746,80.973
22747,29601,80.593
29601,22747,80.593
22747,31987,79.518
31987,22747,79.518
22748,23973,158.41400000000002
23973,22748,158.41400000000002
22749,22750,113.562
22749,25766,41.805
25766,22749,41.805
22749,25765,48.111
25765,22749,48.111
22750,29603,79.174
29603,22750,79.174
22750,22751,158.672
22751,22750,158.672
22750,25768,47.549
25768,22750,47.549
22751,27114,79.06
27114,22751,79.06
22751,27113,78.881
27113,22751,78.881
22751,22752,158.649
22752,22751,158.649
22752,29604,78.909
29604,22752,78.909
22752,33660,78.902
33660,22752,78.902
22752,22753,237.825
22753,22752,237.825
22753,31387,79.035
31387,22753,79.035
22753,29605,79.1
29605,22753,79.1
22754,22755,109.20700000000001
22755,22754,109.20700000000001
22754,28710,252.67200000000003
28710,22754,252.67200000000003
22754,31763,173.464
31763,22754,173.464
22755,22756,90.872
22756,22755,90.872
22755,43012,285.409
43012,22755,285.409
22755,51038,214.871
51038,22755,214.871
22756,22757,198.27800000000002
22756,33808,84.96199999999999
33808,22756,84.96199999999999
22756,29594,79.70400000000001
29594,22756,79.70400000000001
22757,22758,232.577
22757,27440,81.858
22758,25300,79.44
25300,22758,79.44
22758,25299,79.092
25299,22758,79.092
22758,22759,218.917
22759,27722,81.86
27722,22759,81.86
22759,27721,72.475
27721,22759,72.475
22759,22760,24.196
22760,33798,79.175
22760,22761,194.36
22761,30980,79.083
30980,22761,79.083
22761,29595,79.058
29595,22761,79.058
22761,22244,142.491
22762,52791,96.253
52791,22762,96.253
22763,52791,11.069
52791,22763,11.069
22763,28299,80.928
22764,22765,98.878
22765,22764,98.878
22764,28155,80.331
28155,22764,80.331
22764,28156,142.233
28156,22764,142.233
22766,22767,91.42
22767,22766,91.42
22766,29623,76.392
29623,22766,76.392
22766,54677,119.202
54677,22766,119.202
22767,26616,50.564
26616,22767,50.564
22767,22768,281.60400000000004
22768,22767,281.60400000000004
22768,33936,110.05799999999999
33936,22768,110.05799999999999
22768,23119,75.488
23119,22768,75.488
22769,49225,11.334
22769,29979,75.421
22770,22769,211.38299999999998
22770,33395,77.973
22771,23192,77.667
22771,22772,78.388
22772,22771,78.388
22772,29896,77.753
29896,22772,77.753
22772,29895,92.582
29895,22772,92.582
22772,22773,109.593
22773,22772,109.593
22773,22774,110.039
22774,22773,110.039
22773,32011,77.877
32011,22773,77.877
22773,32010,92.507
32010,22773,92.507
22774,22775,109.734
22775,22774,109.734
22774,30722,77.889
30722,22774,77.889
22774,30721,92.495
30721,22774,92.495
22775,33304,77.614
33304,22775,77.614
22775,22776,109.365
22776,22775,109.365
22776,25569,78.264
25569,22776,78.264
22776,22777,108.677
22777,22776,108.677
22776,25568,91.919
25568,22776,91.919
22777,32768,79.871
32768,22777,79.871
22777,32356,89.64099999999999
32356,22777,89.64099999999999
22777,22778,115.038
22778,22777,115.038
22778,33305,103.436
33305,22778,103.436
22778,22779,81.903
22779,22778,81.903
22778,31042,207.145
31042,22778,207.145
22778,30578,90.483
22779,33306,110.725
33306,22779,110.725
22780,33307,154.132
33307,22780,154.132
22780,22781,85.525
22781,22780,85.525
22781,22782,82.625
22782,22781,82.625
22781,30046,186.289
30046,22781,186.289
22782,33308,208.162
33308,22782,208.162
22782,22783,139.367
22783,22782,139.367
22783,20400,296.71099999999996
22784,50809,182.58200000000002
50809,22784,182.58200000000002
22784,22785,82.95
22785,22784,82.95
22784,33314,201.37999999999994
33314,22784,201.37999999999994
22784,45795,87.522
45795,22784,87.522
22785,24744,50.06999999999999
24744,22785,50.06999999999999
22785,22786,139.086
22786,22785,139.086
22786,22787,12.216
22787,22786,12.216
22787,50810,91.51599999999999
50810,22787,91.51599999999999
22788,22787,41.312
22789,50114,162.57500000000002
22789,22788,77.607
22790,22969,90.088
22790,22791,87.43
22791,22790,87.43
22791,25424,29.35
22792,22793,76.37
22793,22792,76.37
22792,30706,88.605
30706,22792,88.605
22792,23991,118.668
23991,22792,118.668
22793,22794,79.348
22794,22793,79.348
22793,24660,133.60999999999999
24660,22793,133.60999999999999
22793,23992,118.016
23992,22793,118.016
22794,23993,117.85499999999999
23993,22794,117.85499999999999
22794,22795,76.712
22795,22794,76.712
22794,28840,159.12099999999998
22795,30272,22.701
30272,22795,22.701
22795,28841,141.24
28841,22795,141.24
22796,22797,198.916
22797,22796,198.916
22796,42666,112.202
42666,22796,112.202
22796,24161,83.166
24161,22796,83.166
22796,24160,83.084
24160,22796,83.084
22797,30964,87.47
22798,23815,83.503
23815,22798,83.503
22798,22034,315.07200000000006
22799,24972,53.504
24972,22799,53.504
22799,24971,295.398
24971,22799,295.398
22799,27087,114.276
27087,22799,114.276
22800,55009,151.94899999999998
55009,22800,151.94899999999998
22801,55007,341.451
55007,22801,341.451
22802,22803,77.822
22803,22802,77.822
22802,51231,87.908
51231,22802,87.908
22803,20155,76.404
22803,22804,48.977999999999994
22804,22803,48.977999999999994
22805,26195,112.919
26195,22805,112.919
22805,22806,52.102000000000004
22806,22805,52.102000000000004
22805,23059,260.166
23059,22805,260.166
22806,22807,29.46
22807,22806,29.46
22806,33925,204.707
33925,22806,204.707
22806,26194,109.27
26194,22806,109.27
22807,22808,79.592
22808,22807,79.592
22807,26193,110.397
26193,22807,110.397
22808,26143,111.203
26143,22808,111.203
22809,22810,216.493
22810,22809,216.493
22809,25379,95.525
22810,19424,125.872
22811,22812,78.515
22812,22811,78.515
22811,19425,110.784
22812,22813,78.366
22813,22812,78.366
22812,26073,90.508
22813,22814,77.097
22814,22813,77.097
22813,19427,110.871
22814,22815,79.225
22815,22814,79.225
22814,26074,89.75999999999999
22815,26075,90.269
26075,22815,90.269
22815,22816,77.319
22816,22815,77.319
22816,22817,79.273
22817,22816,79.273
22816,52642,54.898
52642,22816,54.898
22817,52643,57.3
52643,22817,57.3
22817,26077,91.381
26077,22817,91.381
22818,22825,43.041
22825,22818,43.041
22818,22819,130.374
22819,22818,130.374
22819,22820,80.104
22820,22819,80.104
22819,50529,103.413
50529,22819,103.413
22820,22821,63.038
22821,22820,63.038
22820,26065,175.41899999999998
26065,22820,175.41899999999998
22821,23862,168.86399999999998
23862,22821,168.86399999999998
22822,22823,195.87900000000002
22823,22822,195.87900000000002
22822,50528,58.141
22823,26064,82.1
26064,22823,82.1
22823,22824,287.90700000000004
22824,22823,287.90700000000004
22824,22825,168.977
22825,22824,168.977
22824,24217,83.336
24217,22824,83.336
22825,55024,84.30799999999999
55024,22825,84.30799999999999
22826,24613,82.369
24613,22826,82.369
22826,32809,78.39
32809,22826,78.39
22826,55110,239.507
55110,22826,239.507
22827,30693,242.10299999999998
22827,30211,72.987
22828,22829,110.304
22829,22828,110.304
22828,49041,92.19
49041,22828,92.19
22829,19593,18.454
22829,51306,24.596
51306,22829,24.596
22830,30960,79.88199999999999
30960,22830,79.88199999999999
22830,50600,202.20700000000002
50600,22830,202.20700000000002
22830,48109,219.779
48109,22830,219.779
22831,29300,81.72999999999999
29300,22831,81.72999999999999
22831,22832,217.71099999999998
22832,22831,217.71099999999998
22832,30962,81.722
30962,22832,81.722
22832,22833,184.813
22833,22832,184.813
22833,48699,12.876
48699,22833,12.876
22834,48298,11.675
48298,22834,11.675
22834,30956,83.53200000000001
22835,22836,238.86399999999998
22836,22835,238.86399999999998
22836,30958,68.473
22836,44854,82.937
44854,22836,82.937
22837,51424,16.085
22837,22838,36.489000000000004
22838,22837,36.489000000000004
22838,51424,38.273
22838,22839,78.667
22839,22838,78.667
22839,28281,209.708
22839,22840,79.431
22840,22839,79.431
22840,24948,203.19299999999998
22840,22841,79.581
22841,22840,79.581
22841,26766,209.345
22841,22842,79.74199999999999
22842,22841,79.74199999999999
22842,27373,203.173
22842,22843,79.123
22843,22842,79.123
22843,28282,208.99
22843,22844,78.77000000000001
22844,22843,78.77000000000001
22844,42717,12.333
42717,22844,12.333
22844,28274,202.94900000000004
22845,23538,182.29399999999998
22845,53771,78.859
53771,22845,78.859
22845,42717,66.225
42717,22845,66.225
22846,22847,80.868
22846,24139,202.957
22847,42719,19.78
42719,22847,19.78
22847,42712,202.751
42712,22847,202.751
22848,53888,54.001
22848,22846,18.357
22849,25099,97.537
22850,49041,23.476
49041,22850,23.476
22850,48289,33.075
22850,28285,81.75999999999999
28285,22850,81.75999999999999
22850,30135,104.819
30135,22850,104.819
22851,48289,81.924
48289,22851,81.924
22851,31708,158.557
22851,22852,119.68399999999998
22852,22851,119.68399999999998
22852,26821,169.472
26821,22852,169.472
22852,22853,117.964
22853,22852,117.964
22853,25895,167.196
22854,22855,74.52
22855,22854,74.52
22855,22856,109.068
22856,22855,109.068
22855,27896,54.818
27896,22855,54.818
22855,32509,76.996
32509,22855,76.996
22856,25213,54.656
25213,22856,54.656
22856,25212,75.84299999999999
25212,22856,75.84299999999999
22857,30035,24.134
30035,22857,24.134
22858,55529,28.858
55529,22858,28.858
22858,33963,113.80199999999999
33963,22858,113.80199999999999
22858,22859,78.735
22859,32025,123.616
32025,22859,123.616
22859,22860,78.802
22859,28566,30.942
28566,22859,30.942
22860,26946,133.71499999999997
26946,22860,133.71499999999997
22860,20382,114.661
22861,22862,78.812
22861,54774,74.327
54774,22861,74.327
22862,22863,79.542
22862,33887,142.52499999999998
33887,22862,142.52499999999998
22863,18871,78.856
22863,54768,178.489
54768,22863,178.489
22864,29494,180.568
29494,22864,180.568
22864,22865,75.18299999999999
22865,22864,75.18299999999999
22864,29493,250.38299999999998
29493,22864,250.38299999999998
22864,31243,92.63
31243,22864,92.63
22865,22866,76.055
22866,22865,76.055
22865,29495,180.1
29495,22865,180.1
22866,22867,75.828
22867,22866,75.828
22866,29496,180.03300000000002
29496,22866,180.03300000000002
22867,22868,76.044
22868,22867,76.044
22867,29497,180.356
29497,22867,180.356
22868,29498,180.144
29498,22868,180.144
22868,22869,75.876
22869,22868,75.876
22868,31246,91.67599999999999
31246,22868,91.67599999999999
22869,29499,180.042
29499,22869,180.042
22869,22870,76.115
22870,22869,76.115
22870,22871,76.39
22871,22870,76.39
22870,23580,180.48499999999999
23580,22870,180.48499999999999
22871,22872,87.73
22872,22871,87.73
22871,29500,180.227
29500,22871,180.227
22872,29501,180.162
29501,22872,180.162
22872,42489,78.18900000000001
42489,22872,78.18900000000001
22873,20382,79.536
22873,28628,116.435
28628,22873,116.435
22874,22873,78.831
22874,23849,126.978
23849,22874,126.978
22874,54782,82.305
54782,22874,82.305
22875,54763,85.655
54763,22875,85.655
22875,29492,204.0
22876,27589,114.28699999999998
27589,22876,114.28699999999998
22877,25712,61.19
25712,22877,61.19
22877,22878,180.15
22878,22877,180.15
22877,24498,243.36399999999995
24498,22877,243.36399999999995
22878,24497,277.932
24497,22878,277.932
22878,26690,190.982
26690,22878,190.982
22879,22880,233.644
22880,22879,233.644
22879,30249,76.985
30249,22879,76.985
22879,30250,82.906
30250,22879,82.906
22879,46697,152.16299999999998
46697,22879,152.16299999999998
22880,31732,81.548
31732,22880,81.548
22880,31731,78.752
31731,22880,78.752
22881,31162,81.547
31162,22881,81.547
22881,31161,78.946
31161,22881,78.946
22881,30464,235.39799999999997
30464,22881,235.39799999999997
22882,22883,208.873
22882,26311,79.07900000000001
22882,26312,79.043
26312,22882,79.043
22883,22884,226.177
22883,23142,77.203
23142,22883,77.203
22883,23143,79.619
23143,22883,79.619
22884,22885,155.59
22884,29667,77.792
22885,30218,86.912
30218,22885,86.912
22885,29668,81.858
29668,22885,81.858
22886,22887,127.48
22886,33011,79.14
33011,22886,79.14
22886,32138,79.206
32138,22886,79.206
22887,20053,158.485
22887,22939,79.274
22888,26240,79.404
22888,22889,181.073
22889,22890,182.63
22889,33012,98.743
33012,22889,98.743
22889,32139,90.322
32139,22889,90.322
22890,27620,71.127
22890,22891,125.816
22891,19500,127.56800000000001
22892,22893,173.687
22893,22892,173.687
22892,31507,75.884
31507,22892,75.884
22892,31506,78.365
31506,22892,78.365
22893,22894,29.444
22894,22893,29.444
22893,33533,49.423
33533,22893,49.423
22894,22895,138.086
22895,22894,138.086
22894,32349,48.959
32349,22894,48.959
22895,23497,80.32
23497,22895,80.32
22895,22896,128.224
22896,22895,128.224
22895,23496,78.72
23496,22895,78.72
22896,23450,86.737
23450,22896,86.737
22896,23449,88.448
23449,22896,88.448
22897,32347,86.362
32347,22897,86.362
22897,33927,86.994
33927,22897,86.994
22897,22898,150.07
22898,22897,150.07
22898,25087,72.964
25087,22898,72.964
22898,25088,81.515
25088,22898,81.515
22899,46741,32.537
46741,22899,32.537
22899,34021,72.466
34021,22899,72.466
22899,54943,74.77
54943,22899,74.77
22900,23863,72.705
23863,22900,72.705
22900,23864,77.488
23864,22900,77.488
22900,22901,194.646
22901,22900,194.646
22901,31480,72.141
31480,22901,72.141
22901,22902,208.919
22902,22901,208.919
22901,31481,77.944
31481,22901,77.944
22902,28534,86.747
28534,22902,86.747
22902,28535,100.21600000000001
28535,22902,100.21600000000001
22902,22903,58.077
22903,22902,58.077
22903,28535,74.699
28535,22903,74.699
22903,54933,289.137
54933,22903,289.137
22904,22905,189.619
22905,22904,189.619
22905,28650,94.919
28650,22905,94.919
22905,31643,76.57900000000001
22905,31644,94.805
31644,22905,94.805
22905,28649,89.255
28649,22905,89.255
22905,22906,109.36599999999999
22906,22905,109.36599999999999
22906,31437,136.355
31437,22906,136.355
22906,31436,75.335
31436,22906,75.335
22907,55143,21.35
55143,22907,21.35
22907,55144,17.443
55144,22907,17.443
22907,23935,49.594
23935,22907,49.594
22908,29997,77.79
29997,22908,77.79
22908,29996,77.52
29996,22908,77.52
22908,55143,165.976
55143,22908,165.976
22909,24335,63.986
24335,22909,63.986
22909,22910,260.948
22910,22909,260.948
22909,32496,85.961
32496,22909,85.961
22911,33004,102.735
33004,22911,102.735
22911,22912,75.916
22911,32526,276.961
32526,22911,276.961
22911,33849,236.51
33849,22911,236.51
22912,22913,77.451
22913,22912,77.451
22912,25624,224.752
25624,22912,224.752
22912,51158,73.417
51158,22912,73.417
22913,22914,78.358
22914,22913,78.358
22914,31766,90.041
22914,22915,92.639
22915,22914,92.639
22915,26564,109.483
26564,22915,109.483
22915,26563,75.846
26563,22915,75.846
22916,54408,20.74
22916,54407,21.729
54407,22916,21.729
22917,18820,74.734
22917,44991,38.405
22918,22923,10.034
22923,22918,10.034
22918,30055,69.897
30055,22918,69.897
22918,44987,75.30499999999999
44987,22918,75.30499999999999
22919,22468,70.4
22920,21101,183.53800000000004
22920,30153,73.03699999999999
30153,22920,73.03699999999999
22920,53932,69.093
53932,22920,69.093
22921,29316,78.514
29316,22921,78.514
22921,22922,56.593999999999994
22921,29315,79.528
29315,22921,79.528
22922,31267,78.612
31267,22922,78.612
22922,31266,79.012
31266,22922,79.012
22923,22924,80.245
22924,22923,80.245
22923,44983,78.18100000000001
44983,22923,78.18100000000001
22925,47616,53.521
47616,22925,53.521
22925,22926,203.003
22926,22925,203.003
22925,27399,81.866
27399,22925,81.866
22925,42649,124.59299999999999
42649,22925,124.59299999999999
22926,29812,78.329
29812,22926,78.329
22927,22928,132.067
22927,49681,132.907
49681,22927,132.907
22927,28208,79.576
28208,22927,79.576
22927,29882,125.755
29882,22927,125.755
22928,22929,79.067
22928,33413,127.286
22929,20042,156.336
22929,22930,79.271
22930,27178,127.699
27178,22930,127.699
22930,22931,79.271
22931,30407,61.452
30407,22931,61.452
22931,22932,79.203
22932,23027,61.679
23027,22932,61.679
22932,22933,79.403
22933,32519,127.251
32519,22933,127.251
22933,22934,79.002
22934,22935,79.338
22935,33966,127.355
33966,22935,127.355
22935,22936,79.135
22936,20814,79.339
22936,20049,157.874
22937,22938,79.205
22937,20051,158.241
22938,32138,127.392
22938,22887,79.137
22939,33011,127.444
22939,22940,79.341
22940,20055,158.816
22940,22941,79.071
22941,33957,127.393
33957,22941,127.393
22941,22942,79.812
22942,20057,159.242
22942,47821,22.553
22943,28748,127.445
22943,22944,79.209
22944,20058,159.743
22944,22945,79.274
22945,26389,127.482
22945,22946,79.141
22946,20230,91.233
22946,20060,160.074
22947,29848,168.176
22947,22948,92.78
22948,22949,36.382999999999996
22949,25181,98.91100000000002
25181,22949,98.91100000000002
22949,26789,94.15299999999999
26789,22949,94.15299999999999
22950,22951,210.247
22951,22950,210.247
22950,52695,8.646
52695,22950,8.646
22950,28961,75.509
22951,50414,50.42
50414,22951,50.42
22951,31734,76.297
31734,22951,76.297
22951,28962,77.425
28962,22951,77.425
22952,22953,78.553
22952,31881,196.891
31881,22952,196.891
22952,34159,128.227
34159,22952,128.227
22953,31882,197.392
31882,22953,197.392
22953,22954,75.972
22954,22955,76.061
22955,22956,75.972
22955,33037,129.618
22956,28697,70.814
28697,22956,70.814
22956,22122,95.41300000000001
22957,22122,236.443
22957,25405,75.993
22958,22957,215.307
22958,25283,76.048
22959,22958,153.015
22959,25406,76.035
22960,24366,85.862
24366,22960,85.862
22960,24367,85.758
24367,22960,85.758
22960,22959,62.445
22960,22961,143.895
22961,22960,143.895
22961,49139,47.088
49139,22961,47.088
22961,29684,78.544
29684,22961,78.544
22962,22966,36.686
22962,49139,16.711
49139,22962,16.711
22963,51724,9.053
22963,18958,85.493
22964,32580,101.712
22964,22965,77.646
22965,19360,128.481
22965,27986,168.73399999999998
22966,49140,17.323
49140,22966,17.323
22966,25420,79.501
22966,22967,141.554
22967,22966,141.554
22967,29671,79.279
22968,25422,80.339
25422,22968,80.339
22968,18627,72.513
22969,22968,144.35
22969,25423,79.699
22970,22790,54.309
22970,25424,79.635
25424,22970,79.635
22971,22972,174.208
22971,25409,78.084
25409,22971,78.084
22971,26847,78.138
26847,22971,78.138
22972,54859,237.748
22972,24058,79.069
24058,22972,79.069
22972,24057,79.04299999999999
24057,22972,79.04299999999999
22973,25410,79.078
25410,22973,79.078
