no,lng,lat,sites,hotel
24837,-73.7816527,40.7380081,,N
24838,-73.7792115,40.7386726,,N
24839,-73.7786704,40.7387844,,N
24840,-73.776907,40.739268,,N
24841,-73.776562,40.739366,,N
24842,-73.7761,40.739489,,N
24843,-73.9004803,40.7047757,,N
24844,-73.899564,40.704902,,N
24845,-73.898536,40.705198,,N
24846,-73.849247,40.72845,,N
24847,-73.847554,40.728954,,N
24848,-73.8457307,40.7295042,,N
24849,-73.7651303,40.7424515,,N
24850,-73.764233,40.742687,,N
24851,-73.763354,40.742928,,N
24852,-73.762469,40.74317,,N
24853,-73.761587,40.743411,,N
24854,-73.7596978,40.7439268,,N
24855,-73.803846,40.734897,,N
24856,-73.802943,40.734862,,N
24857,-73.802047,40.734831,,N
24858,-73.801141,40.734796,,N
24859,-73.800242,40.734759,,N
24860,-73.798442,40.73469,,N
24861,-73.797541,40.734656,,N
24862,-73.79574,40.734587,,N
24863,-73.794596,40.734544,,N
24864,-73.7932633,40.7347814,,N
24865,-73.791994,40.735128,,N
24866,-73.791105,40.73537,,N
24867,-73.7902069,40.7355856,,N
24868,-73.7893202,40.7358337,,N
24869,-73.787574,40.736336,,N
24870,-73.8623363,40.7171919,,N
24871,-73.860643,40.717825,,N
24872,-73.858953,40.718127,,N
24873,-73.8560493,40.7234575,,N
24874,-73.855124,40.724897,,N
24875,-73.8537953,40.7269187,,N
24876,-73.736754,40.7511269,,N
24877,-73.8956641,40.7061749,,N
24878,-73.8057729,40.7131633,,N
24879,-73.804022,40.713512,,N
24880,-73.8188182,40.7087904,,N
24881,-73.817798,40.709342,,N
24882,-73.8170576,40.7095567,,N
24883,-73.8163912,40.7098605,,N
24884,-73.815055,40.710937,,N
24885,-73.814198,40.711037,,N
24886,-73.812451,40.712114,,N
24887,-73.81045,40.71187,,N
24888,-73.809508,40.712141,,N
24889,-73.808631,40.712389,,N
24890,-73.8066643,40.7130004,,N
24891,-73.793333,40.715278,,N
24892,-73.714218,40.734569,,N
24893,-73.711414,40.735171,,N
24894,-73.82746,40.707348,,N
24895,-73.8582582,40.7323008,,N
24896,-73.861797,40.738868,,N
24897,-73.8614236,40.7379511,,N
24898,-73.8643824,40.745088,,N
24899,-73.8636995,40.7433549,,N
24900,-73.7760357,40.7562298,,N
24901,-73.773255,40.756961,,N
24902,-73.770842,40.757597,,N
24903,-73.768276,40.758261,,N
24904,-73.766056,40.758726,,N
24905,-73.765149,40.758915,,N
24906,-73.764242,40.759104,,N
24907,-73.762395,40.759497,,N
24908,-73.7603667,40.7598991,,N
24909,-73.758001,40.76038,,N
24910,-73.810476,40.754212,,N
24911,-73.809546,40.754133,,N
24912,-73.808619,40.75406,,N
24913,-73.8076857,40.7539871,,N
24914,-73.805819,40.753838,,N
24915,-73.801827,40.753717,,N
24916,-73.801114,40.753734,,N
24917,-73.800166,40.753782,,N
24918,-73.799214,40.753832,,N
24919,-73.798261,40.753895,,N
24920,-73.796396,40.753772,,N
24921,-73.795459,40.753667,,N
24922,-73.794577,40.753563,,N
24923,-73.793433,40.753343,,N
24924,-73.8898906,40.7400745,,N
24925,-73.887089,40.740403,,N
24926,-73.88559,40.740577,,N
24927,-73.8705176,40.7432294,,N
24928,-73.8677052,40.7440748,,N
24929,-73.8659108,40.743806,,N
24930,-73.791415,40.753465,,N
24931,-73.789002,40.753609,,N
24932,-73.788047,40.753666,,N
24933,-73.786177,40.753777,,N
24934,-73.785241,40.753833,,N
24935,-73.783401,40.754235,,N
24936,-73.782717,40.754418,,N
24937,-73.819116,40.750621,,N
24938,-73.817995,40.751353,,N
24939,-73.81731,40.7518,,N
24940,-73.816625,40.752247,,N
24941,-73.8621286,40.7457485,,N
24942,-73.8599004,40.7463882,,N
24943,-73.8569919,40.747283,,N
24944,-73.855548,40.7477226,,N
24945,-73.8540407,40.7481618,,N
24946,-73.9461835,40.7456093,,N
24947,-73.9503066,40.7464113,,N
24948,-73.9550472,40.7473335,,N
24949,-73.7815782,40.7547307,,N
24950,-73.77993,40.7551736,,N
24951,-73.7782672,40.7556204,,N
24952,-73.7770399,40.7559502,,N
24953,-73.8162577,40.5889706,,N
24954,-73.8151874,40.5875151,,N
24955,-73.8146615,40.5867895,,N
24956,-73.813791,40.5856324,,N
24957,-73.813028,40.5845192,,N
24958,-73.9293936,40.771497,,N
24959,-73.9299088,40.7708638,,N
24960,-73.9313232,40.7691254,,N
24961,-73.9320329,40.7682531,,N
24962,-73.9324685,40.7677176,,N
24963,-73.9329043,40.767182,,N
24964,-73.933628,40.7662925,,N
24965,-73.928339,40.774637,,N
24966,-73.928196,40.77491,,N
24967,-73.937489,40.760202,,N
24968,-73.866661,40.688561,,N
24969,-73.866337,40.687127,,N
24970,-73.865714,40.684439,,N
24971,-73.736762,40.755748,,N
24972,-73.732816,40.756651,,N
24973,-73.730752,40.756785,,N
24974,-73.729654,40.756993,,N
24975,-73.727752,40.757388,,N
24976,-73.724139,40.758166,,N
24977,-73.722461,40.758513,,N
24978,-73.7201207,40.7588336,,N
24979,-73.828626,40.770708,,N
24980,-73.828629,40.769605,,N
24981,-73.829388,40.787632,,N
24982,-73.8291544,40.7864468,,N
24983,-73.828806,40.784649,,N
24984,-73.8043036,40.685337,,N
24985,-73.803445,40.683592,,N
24986,-73.802587,40.681846,,N
24987,-73.8017501,40.6801247,,N
24988,-73.801428,40.67819,,N
24989,-73.801022,40.676036,,N
24990,-73.800824,40.674932,,N
24991,-73.799867,40.672469,,N
24992,-73.798623,40.669339,,N
24993,-73.798346,40.668573,,N
24994,-73.798132,40.667976,,N
24995,-73.8268858,40.7317206,,N
24996,-73.825506,40.729445,,N
24997,-73.9156823,40.7134893,,N
24998,-73.91467,40.713437,,N
24999,-73.9129299,40.7133357,,N
25000,-73.9102232,40.7131516,,N
25001,-73.908832,40.7130608,,N
25002,-73.9080111,40.7130121,,N
25003,-73.9069021,40.7129527,,N
25004,-73.9060758,40.7129026,,N
25005,-73.9053759,40.7128777,,N
25006,-73.903769,40.712817,,N
25007,-73.902935,40.712786,,N
25008,-73.902243,40.71276,,N
25009,-73.8993533,40.7126547,,N
25010,-73.8976802,40.7125886,,N
25011,-73.897099,40.7125657,,N
25012,-73.8962184,40.7125309,,N
25013,-73.8959032,40.7125185,,N
25014,-73.8940188,40.7124441,,N
25015,-73.886377,40.712208,,N
25016,-73.885076,40.712161,,N
25017,-73.884351,40.71223,,N
25018,-73.882054,40.712454,,N
25019,-73.879343,40.712727,,N
25020,-73.878292,40.712831,,N
25021,-73.877708,40.712888,,N
25022,-73.875478,40.71312,,N
25023,-73.875271,40.713137,,N
25024,-73.874325,40.713196,,N
25025,-73.8735852,40.7132419,,N
25026,-73.8716081,40.7133088,,N
25027,-73.8620827,40.7122025,,N
25028,-73.8607223,40.7119981,,N
25029,-73.8596378,40.7118277,,N
25030,-73.8564474,40.7113344,,N
25031,-73.8557586,40.7112278,,N
25032,-73.8548041,40.7110802,,N
25033,-73.8537215,40.7109128,,N
25034,-73.8533274,40.7108519,,N
25035,-73.8527977,40.71077,,N
25036,-73.8518897,40.7106296,,N
25037,-73.8509133,40.7104751,,N
25038,-73.8499723,40.7103251,,N
25039,-73.8490553,40.7101821,,N
25040,-73.8484713,40.7100851,,N
25041,-73.8481363,40.7100331,,N
25042,-73.8472343,40.7098801,,N
25043,-73.8462983,40.7097351,,N
25044,-73.8460243,40.7096931,,N
25045,-73.8453763,40.7095851,,N
25046,-73.8449313,40.7095151,,N
25047,-73.8432097,40.7092374,,N
25048,-73.8422877,40.7090311,,N
25049,-73.8371443,40.7079611,,N
25050,-73.8355553,40.7073301,,N
25051,-73.8349893,40.7071082,,N
25052,-73.8317613,40.7061461,,N
25053,-73.8296493,40.7055481,,N
25054,-73.8291628,40.7054136,,N
25055,-73.8281813,40.7051321,,N
25056,-73.8277503,40.7050047,,N
25057,-73.8254383,40.7043451,,N
25058,-73.8244383,40.7040661,,N
25059,-73.8234456,40.7038071,,N
25060,-73.821478,40.703416,,N
25061,-73.820536,40.703227,,N
25062,-73.742318,40.772807,,N
25063,-73.741753,40.772203,,N
25064,-73.740342,40.770701,,N
25065,-73.7223533,40.7455509,,N
25066,-73.722219,40.745246,,N
25067,-73.721594,40.743852,,N
25068,-73.721098,40.7427221,,N
25069,-73.719776,40.739035,,N
25070,-73.719017,40.736988,,N
25071,-73.718345,40.73518,,N
25072,-73.717076,40.7318,,N
25073,-73.716705,40.730382,,N
25074,-73.716418,40.729047,,N
25075,-73.716202,40.728077,,N
25076,-73.716059,40.727372,,N
25077,-73.72983,40.664694,,N
25078,-73.729746,40.664331,,N
25079,-73.731347,40.663522,,N
25080,-73.732996,40.662657,,N
25081,-73.734645,40.661795,,N
25082,-73.7362532,40.6606203,,N
25083,-73.7367258,40.6600044,,N
25084,-73.7371992,40.6593873,,N
25085,-73.7381477,40.6581513,,N
25086,-73.7386178,40.6575385,,N
25087,-73.7387622,40.6565963,,N
25088,-73.7388434,40.6552091,,N
25089,-73.738885,40.654498,,N
25090,-73.8628183,40.7034168,,N
25091,-73.8601274,40.704711,,N
25092,-73.8582391,40.7055541,,N
25093,-73.8505822,40.7081046,,N
25094,-73.8495318,40.7084249,,N
25095,-73.8485568,40.708512,,N
25096,-73.8476623,40.7084146,,N
25097,-73.8466739,40.7083963,,N
25098,-73.8457102,40.7084931,,N
25099,-73.9527805,40.7424879,,N
25100,-73.9513358,40.7432251,,N
25101,-73.950712,40.7435563,,N
25102,-73.9496847,40.7440892,,N
25103,-73.9474384,40.7451182,,N
25104,-73.9465417,40.7454691,,N
25105,-73.94565,40.745818,,N
25106,-73.9439834,40.7464307,,N
25107,-73.9397386,40.748016,,N
25108,-73.9391782,40.7482804,,N
25109,-73.9389193,40.7483715,,N
25110,-73.9373948,40.7489234,,N
25111,-73.903261,40.739882,,N
25112,-73.9037214,40.7370994,,N
25113,-73.903545,40.741973,,N
25114,-73.902443,40.715515,,N
25115,-73.9019032,40.757565,,N
25116,-73.901223,40.7539417,,N
25117,-73.9010558,40.7507731,,N
25118,-73.902677,40.74719,,N
25119,-73.903687,40.744914,,N
25120,-73.901595,40.711489,,N
25121,-73.8942018,40.7005053,,N
25122,-73.893717,40.697137,,N
25123,-73.8936003,40.6968512,,N
25124,-73.904206,40.725763,,N
25125,-73.904288,40.725072,,N
25126,-73.904368,40.72439,,N
25127,-73.904448,40.723707,,N
25128,-73.904571,40.723009,,N
25129,-73.904432,40.7218546,,N
25130,-73.904096,40.721031,,N
25131,-73.902617,40.718618,,N
25132,-73.903063,40.717856,,N
25133,-73.902787,40.716866,,N
25134,-73.903255,40.744797,,N
25135,-73.904029,40.729004,,N
25136,-73.900581,40.710688,,N
25137,-73.900281,40.710095,,N
25138,-73.7076368,40.7499437,,N
25139,-73.7069855,40.7496079,,N
25140,-73.704266,40.742369,,N
25141,-73.703505,40.740322,,N
25142,-73.702835,40.738513,,N
25143,-73.720701,40.755397,,N
25144,-73.718317,40.754738,,N
25145,-73.7172759,40.7544303,,N
25146,-73.905868,40.715069,,N
25147,-73.904224,40.715282,,N
25148,-73.90333,40.715398,,N
25149,-73.892733,40.719763,,N
25150,-73.890269,40.7209082,,N
25151,-73.8754979,40.7272702,,N
25152,-73.875205,40.727481,,N
25153,-73.872025,40.7298107,,N
25154,-73.8982136,40.7169459,,N
25155,-73.8255574,40.5838427,,N
25156,-73.8233078,40.5844614,,N
25157,-73.8217791,40.5849558,,N
25158,-73.8201955,40.5855456,,N
25159,-73.8185828,40.5861798,,N
25160,-73.8171792,40.5867315,,N
25161,-73.8170753,40.5867706,,N
25162,-73.8159727,40.5871985,,N
25163,-73.8144289,40.587836,,N
25164,-73.8131437,40.5883403,,N
25165,-73.812269,40.5886719,,N
25166,-73.8114507,40.5890649,,N
25167,-73.8109276,40.5894009,,N
25168,-73.810248,40.5905158,,N
25169,-73.806624,40.5907954,,N
25170,-73.777868,40.592791,,N
25171,-73.770268,40.594192,,N
25172,-73.767604,40.595803,,N
25173,-73.7667426,40.5963223,,N
25174,-73.758622,40.602296,,N
25175,-73.7478,40.684098,,N
25176,-73.729739,40.677845,,N
25177,-73.728371,40.677556,,N
25178,-73.727498,40.677385,,N
25179,-73.727112,40.67731,,N
25180,-73.763323,40.67944,,N
25181,-73.9002,40.700501,,N
25182,-73.901524,40.699162,,N
25183,-73.902644,40.698014,,N
25184,-73.9046781,40.6959307,,N
25185,-73.7296778,40.7204783,,N
25186,-73.729668,40.711006,,N
25187,-73.730269,40.7097108,,N
25188,-73.7305531,40.7090621,,N
25189,-73.730832,40.708407,,N
25190,-73.731125,40.707758,,N
25191,-73.73141,40.707107,,N
25192,-73.731575,40.706726,,N
25193,-73.731873,40.706046,,N
25194,-73.732174,40.705352,,N
25195,-73.732274,40.703898,,N
25196,-73.7323129,40.7031685,,N
25197,-73.732392,40.701705,,N
25198,-73.732432,40.700963,,N
25199,-73.7330867,40.698885,,N
25200,-73.7339971,40.6971476,,N
25201,-73.7348772,40.6954683,,N
25202,-73.735762,40.6937794,,N
25203,-73.7365623,40.6922524,,N
25204,-73.7374716,40.690517,,N
25205,-73.7383261,40.6888861,,N
25206,-73.7391908,40.6872359,,N
25207,-73.742852,40.68103,,N
25208,-73.744108,40.678783,,N
25209,-73.7447453,40.6776524,,N
25210,-73.7457595,40.6760847,,N
25211,-73.7502602,40.6689053,,N
25212,-73.7504399,40.6685973,,N
25213,-73.7510661,40.6675241,,N
25214,-73.751553,40.666715,,N
25215,-73.752348,40.665489,,N
25216,-73.752911,40.664619,,N
25217,-73.754596,40.662007,,N
25218,-73.7566029,40.6589266,,N
25219,-73.757215,40.657948,,N
25220,-73.754345,40.75301,,N
25221,-73.750434,40.744487,,N
25222,-73.7497927,40.7431646,,N
25223,-73.8913788,40.735946,,N
25224,-73.919612,40.733834,,N
25225,-73.900711,40.734359,,N
25226,-73.8990547,40.7343255,,N
25227,-73.8960136,40.7342641,,N
25228,-73.7777919,40.6943414,,N
25229,-73.777668,40.693748,,N
25230,-73.777482,40.693001,,N
25231,-73.817056,40.6964402,,N
25232,-73.816552,40.695399,,N
25233,-73.814384,40.690972,,N
25234,-73.8141465,40.6905289,,N
25235,-73.8200611,40.7011193,,N
25236,-73.8196045,40.7002854,,N
25237,-73.813021,40.688506,,N
25238,-73.812488,40.687441,,N
25239,-73.811645,40.685656,,N
25240,-73.810646,40.683542,,N
25241,-73.809791,40.681792,,N
25242,-73.80893,40.680042,,N
25243,-73.808067,40.678297,,N
25244,-73.8243363,40.7126398,,N
25245,-73.8364261,40.7877367,,N
25246,-73.8364536,40.7872098,,N
25247,-73.8201532,40.6997761,,N
25248,-73.8194002,40.6993023,,N
25249,-73.8076025,40.6662361,,N
25250,-73.807782,40.665598,,N
25251,-73.807949,40.665037,,N
25252,-73.8363339,40.784634,,N
25253,-73.8363285,40.7856006,,N
25254,-73.807186,40.676549,,N
25255,-73.806365,40.672222,,N
25256,-73.806453,40.670729,,N
25257,-73.806789,40.669244,,N
25258,-73.807143,40.667669,,N
25259,-73.8578432,40.7196505,,N
25260,-73.857458,40.719508,,N
25261,-73.856147,40.71903,,N
25262,-73.853969,40.718234,,N
25263,-73.851821,40.717451,,N
25264,-73.849677,40.716669,,N
25265,-73.847497,40.715874,,N
25266,-73.8453368,40.7150467,,N
25267,-73.794878,40.707203,,N
25268,-73.7933943,40.7077839,,N
25269,-73.792565,40.708078,,N
25270,-73.791674,40.708379,,N
25271,-73.789631,40.709072,,N
25272,-73.788768,40.709361,,N
25273,-73.8453695,40.6920694,,N
25274,-73.844073,40.692441,,N
25275,-73.842342,40.69293,,N
25276,-73.839789,40.693657,,N
25277,-73.814223,40.70097,,N
25278,-73.813361,40.701215,,N
25279,-73.812505,40.701458,,N
25280,-73.8084535,40.7030233,,N
25281,-73.8071484,40.7032337,,N
25282,-73.805213,40.70377,,N
25283,-73.865592,40.687434,,N
25284,-73.863816,40.687679,,N
25285,-73.86291,40.687796,,N
25286,-73.861194,40.688019,,N
25287,-73.858501,40.688375,,N
25288,-73.80314,40.704304,,N
25289,-73.80111,40.704848,,N
25290,-73.799397,40.705419,,N
25291,-73.7646267,40.7149659,,N
25292,-73.763305,40.715536,,N
25293,-73.762275,40.715972,,N
25294,-73.759768,40.71705,,N
25295,-73.758952,40.717404,,N
25296,-73.758137,40.717757,,N
25297,-73.7572928,40.718118,,N
25298,-73.756382,40.718516,,N
25299,-73.755566,40.718867,,N
25300,-73.753931,40.719572,,N
25301,-73.753133,40.719915,,N
25302,-73.752334,40.720262,,N
25303,-73.750259,40.72159,,N
25304,-73.749579,40.722014,,N
25305,-73.748895,40.722436,,N
25306,-73.748159,40.722831,,N
25307,-73.747391,40.723193,,N
25308,-73.745932,40.724087,,N
25309,-73.745201,40.724539,,N
25310,-73.744447,40.725009,,N
25311,-73.7429661,40.7259283,,N
25312,-73.742225,40.726366,,N
25313,-73.741491,40.726812,,N
25314,-73.74004,40.727713,,N
25315,-73.739311,40.728167,,N
25316,-73.738567,40.728615,,N
25317,-73.738448,40.7289822,,N
25318,-73.723683,40.7269232,,N
25319,-73.7184698,40.7264818,,N
25320,-73.785305,40.710063,,N
25321,-73.783554,40.710583,,N
25322,-73.782661,40.710797,,N
25323,-73.78174,40.711018,,N
25324,-73.780901,40.711222,,N
25325,-73.779855,40.711178,,N
25326,-73.77797,40.711084,,N
25327,-73.776216,40.711422,,N
25328,-73.775374,40.711678,,N
25329,-73.7745,40.711946,,N
25330,-73.773647,40.712209,,N
25331,-73.772808,40.712468,,N
25332,-73.771197,40.713088,,N
25333,-73.7703828,40.7134048,,N
25334,-73.769587,40.713708,,N
25335,-73.768714,40.714046,,N
25336,-73.726001,40.727213,,N
25337,-73.768471,40.713639,,N
25338,-73.7675716,40.7139501,,N
25339,-73.766566,40.714303,,N
25340,-73.7886773,40.7092203,,N
25341,-73.841449,40.7299722,,N
25342,-73.8398464,40.7281493,,N
25343,-73.899143,40.73204,,N
25344,-73.897237,40.732125,,N
25345,-73.895851,40.732175,,N
25346,-73.894872,40.732211,,N
25347,-73.893954,40.732247,,N
25348,-73.8883129,40.7325146,,N
25349,-73.73915,40.6030519,,N
25350,-73.740299,40.601219,,N
25351,-73.74565,40.608499,,N
25352,-73.9204681,40.7532806,,N
25353,-73.859518,40.675468,,N
25354,-73.858582,40.675532,,N
25355,-73.847134,40.649468,,N
25356,-73.8461711,40.6496024,,N
25357,-73.8452364,40.6497376,,N
25358,-73.8443164,40.6498706,,N
25359,-73.843394,40.6500041,,N
25360,-73.8424735,40.6501372,,N
25361,-73.8415538,40.6502702,,N
25362,-73.8406328,40.6504034,,N
25363,-73.8397141,40.6505363,,N
25364,-73.8379141,40.6507966,,N
25365,-73.830905,40.651783,,N
25366,-73.8276017,40.6522738,,N
25367,-73.901158,40.725428,,N
25368,-73.900652,40.724858,,N
25369,-73.900146,40.724288,,N
25370,-73.899609,40.723682,,N
25371,-73.8968733,40.7361999,,N
25372,-73.8959739,40.7364523,,N
25373,-73.8950424,40.7367177,,N
25374,-73.8944145,40.7368924,,N
25375,-73.8941594,40.7369675,,N
25376,-73.8488406,40.7720099,,N
25377,-73.8488592,40.7717329,,N
25378,-73.8507396,40.791867,,N
25379,-73.849881,40.790701,,N
25380,-73.849415,40.790075,,N
25381,-73.848664,40.785906,,N
25382,-73.8485814,40.7847945,,N
25383,-73.848552,40.7841095,,N
25384,-73.84858,40.7832288,,N
25385,-73.8486679,40.7816852,,N
25386,-73.848754,40.780146,,N
25387,-73.8488391,40.7786094,,N
25388,-73.775017,40.699358,,N
25389,-73.7746044,40.6987855,,N
25390,-73.772244,40.698043,,N
25391,-73.783561,40.712711,,N
25392,-73.781507,40.7073,,N
25393,-73.781348,40.706907,,N
25394,-73.91212,40.747295,,N
25395,-73.814651,40.752604,,N
25396,-73.813065,40.753646,,N
25397,-73.810579,40.753458,,N
25398,-73.768999,40.778322,,N
25399,-73.76861,40.777592,,N
25400,-73.879167,40.719431,,N
25401,-73.877941,40.717898,,N
25402,-73.877385,40.717205,,N
25403,-73.87722,40.717226,,N
25404,-73.877165,40.714568,,N
25405,-73.864253,40.689587,,N
25406,-73.863509,40.686325,,N
25407,-73.883583,40.724949,,N
25408,-73.891054,40.760728,,N
25409,-73.890691,40.758744,,N
25410,-73.889332,40.751297,,N
25411,-73.888756,40.747543,,N
25412,-73.888678,40.747134,,N
25413,-73.8883643,40.7455074,,N
25414,-73.8883367,40.7453645,,N
25415,-73.8879864,40.743548,,N
25416,-73.887511,40.741083,,N
25417,-73.8933735,40.7734248,,N
25418,-73.8928191,40.7705196,,N
25419,-73.8924775,40.7686357,,N
25420,-73.8625194,40.6841778,,N
25421,-73.861945,40.682986,,N
25422,-73.8604591,40.6793007,,N
25423,-73.860149,40.678003,,N
25424,-73.859832,40.676729,,N
25425,-73.8593025,40.6745993,,N
25426,-73.8699382,40.7423586,,N
25427,-73.869506,40.741243,,N
25428,-73.868985,40.739884,,N
25429,-73.86872,40.739199,,N
25430,-73.873655,40.753672,,N
25431,-73.873528,40.752962,,N
25432,-73.873119,40.750735,,N
25433,-73.872774,40.748813,,N
25434,-73.8760275,40.7698506,,N
25435,-73.8762629,40.7681811,,N
25436,-73.875342,40.7630938,,N
25437,-73.874996,40.761264,,N
25438,-73.874841,40.760411,,N
25439,-73.8745863,40.7590105,,N
25440,-73.8517045,40.6984939,,N
25441,-73.851838,40.697682,,N
25442,-73.8515423,40.6963004,,N
25443,-73.851397,40.695632,,N
25444,-73.851243,40.694957,,N
25445,-73.851097,40.694275,,N
25446,-73.867834,40.736913,,N
25447,-73.867546,40.736154,,N
25448,-73.866512,40.734158,,N
25449,-73.848188,40.686905,,N
25450,-73.8458332,40.6821145,,N
25451,-73.8449268,40.68026,,N
25452,-73.872373,40.748852,,N
25453,-73.87222,40.748157,,N
25454,-73.872155,40.747872,,N
25455,-73.872068,40.747481,,N
25456,-73.871964,40.746984,,N
25457,-73.871595,40.745325,,N
25458,-73.871569,40.7452,,N
25459,-73.868228,40.736849,,N
25460,-73.870362,40.74251,,N
25461,-73.850116,40.691455,,N
25462,-73.842479,40.673835,,N
25463,-73.842101,40.6723,,N
25464,-73.8417056,40.6707608,,N
25465,-73.914848,40.562617,,N
25466,-73.818396,40.78593,,N
25467,-73.812374,40.786057,,N
25468,-73.8112767,40.7864777,,N
25469,-73.8108777,40.7866197,,N
25470,-73.7836491,40.7831071,,N
25471,-73.8248657,40.7950446,,N
25472,-73.8236183,40.7930509,,N
25473,-73.8231075,40.7922526,,N
25474,-73.785324,40.673125,,N
25475,-73.78511,40.673478,,N
25476,-73.784345,40.674696,,N
25477,-73.783042,40.675844,,N
25478,-73.781572,40.676901,,N
25479,-73.781283,40.67711,,N
25480,-73.780951,40.677354,,N
25481,-73.780259,40.677841,,N
25482,-73.7795012,40.6783706,,N
25483,-73.7772173,40.6796292,,N
25484,-73.7763074,40.6799221,,N
25485,-73.7754739,40.6801779,,N
25486,-73.7747,40.680487,,N
25487,-73.772995,40.681209,,N
25488,-73.7701332,40.6831091,,N
25489,-73.769716,40.6838104,,N
25490,-73.7693474,40.6844068,,N
25491,-73.7684681,40.6862645,,N
25492,-73.7665397,40.6879894,,N
25493,-73.7658558,40.6885114,,N
25494,-73.7651231,40.6890233,,N
25495,-73.7643893,40.6895361,,N
25496,-73.7633858,40.6902171,,N
25497,-73.7631625,40.6903751,,N
25498,-73.7625798,40.6908004,,N
25499,-73.7623098,40.690938,,N
25500,-73.879215,40.712026,,N
25501,-73.877543,40.712195,,N
25502,-73.87543,40.712416,,N
25503,-73.873539,40.712509,,N
25504,-73.8715451,40.7125971,,N
25505,-73.854542,40.723726,,N
25506,-73.8526895,40.7265303,,N
25507,-73.851985,40.726866,,N
25508,-73.849126,40.727718,,N
25509,-73.847212,40.728289,,N
25510,-73.845158,40.728901,,N
25511,-73.8617284,40.7166314,,N
25512,-73.86033,40.717153,,N
25513,-73.858867,40.717413,,N
25514,-73.894153,40.734801,,N
25515,-73.894065,40.733595,,N
25516,-73.893869,40.731147,,N
25517,-73.893814,40.730465,,N
25518,-73.885053,40.7171333,,N
25519,-73.8850498,40.7161947,,N
25520,-73.8850878,40.7139848,,N
25521,-73.8851698,40.7132906,,N
25522,-73.891008,40.724616,,N
25523,-73.889619,40.722881,,N
25524,-73.8989997,40.7680252,,N
25525,-73.8988627,40.7673591,,N
25526,-73.8956649,40.7494433,,N
25527,-73.8955622,40.7489818,,N
25528,-73.895421,40.746428,,N
25529,-73.895094,40.744671,,N
25530,-73.894692,40.742574,,N
25531,-73.8940841,40.7390392,,N
25532,-73.894108,40.738317,,N
25533,-73.894246,40.734842,,N
25534,-73.882013,40.704404,,N
25535,-73.8802684,40.7001503,,N
25536,-73.8922596,40.726376,,N
25537,-73.8975564,40.7600436,,N
25538,-73.8971964,40.7580594,,N
25539,-73.7794057,40.7940541,,N
25540,-73.926726,40.558557,,N
25541,-73.751378,40.778507,,N
25542,-73.748476,40.778902,,N
25543,-73.8139374,40.5842945,,N
25544,-73.8146569,40.5854108,,N
25545,-73.8154473,40.5864725,,N
25546,-73.8158863,40.5870616,,N
25547,-73.8172504,40.5889104,,N
25548,-73.7385791,40.5996955,,N
25549,-73.743491,40.59797,,N
25550,-73.8017162,40.5867532,,N
25551,-73.8040276,40.5865743,,N
25552,-73.8096418,40.5854507,,N
25553,-73.8123823,40.584685,,N
25554,-73.8148076,40.5840714,,N
25555,-73.8153034,40.5839423,,N
25556,-73.8169279,40.5835097,,N
25557,-73.8185861,40.5830152,,N
25558,-73.8194101,40.582774,,N
25559,-73.8202598,40.5825263,,N
25560,-73.8218583,40.5821274,,N
25561,-73.8236338,40.5816795,,N
25562,-73.82278,40.603279,,N
25563,-73.7637662,40.6918294,,N
25564,-73.763224,40.691324,,N
25565,-73.80732,40.698096,,N
25566,-73.8053554,40.6954629,,N
25567,-73.8045766,40.6949302,,N
25568,-73.803761,40.694377,,N
25569,-73.802268,40.693347,,N
25570,-73.801593,40.692887,,N
25571,-73.800987,40.692479,,N
25572,-73.9128559,40.7136067,,N
25573,-73.9122854,40.7141774,,N
25574,-73.9117306,40.7147323,,N
25575,-73.9101122,40.7161551,,N
25576,-73.910507,40.715737,,N
25577,-73.911052,40.715189,,N
25578,-73.9115868,40.7146491,,N
25579,-73.77301,40.748395,,N
25580,-73.77212,40.748636,,N
25581,-73.771237,40.748879,,N
25582,-73.770354,40.749118,,N
25583,-73.769439,40.749371,,N
25584,-73.768523,40.749615,,N
25585,-73.76753,40.749894,,N
25586,-73.7666423,40.7500924,,N
25587,-73.7657653,40.7503293,,N
25588,-73.7648876,40.7505744,,N
25589,-73.7631283,40.7510525,,N
25590,-73.762264,40.75148,,N
25591,-73.760535,40.752055,,N
25592,-73.7594788,40.7524112,,N
25593,-73.756788,40.753827,,N
25594,-73.754659,40.754461,,N
25595,-73.753693,40.754732,,N
25596,-73.752445,40.754899,,N
25597,-73.751508,40.755058,,N
25598,-73.750729,40.75547,,N
25599,-73.7927267,40.7429759,,N
25600,-73.790951,40.743452,,N
25601,-73.790069,40.743694,,N
25602,-73.789185,40.743937,,N
25603,-73.787874,40.744286,,N
25604,-73.8746837,40.7347252,,N
25605,-73.8726732,40.7357121,,N
25606,-73.8718312,40.7360961,,N
25607,-73.866095,40.737251,,N
25608,-73.8148813,40.7446256,,N
25609,-73.813785,40.744555,,N
25610,-73.785979,40.744828,,N
25611,-73.785588,40.744933,,N
25612,-73.784695,40.745183,,N
25613,-73.782913,40.745673,,N
25614,-73.78203,40.745915,,N
25615,-73.779387,40.746645,,N
25616,-73.777494,40.7471658,,N
25617,-73.775718,40.747648,,N
25618,-73.774837,40.74789,,N
25619,-73.773946,40.748131,,N
25620,-73.827851,40.748464,,N
25621,-73.826917,40.748387,,N
