id,lng,lat,depth,order
15847,-73.8853874,40.8212853,5,42575
15848,-73.8858861,40.8224391,1,9680
15849,-73.8812046,40.8053787,3,26272
15850,-73.882199,40.80913,2,20821
15851,-73.8265542,40.8729656,3,20822
15852,-73.8269701,40.8731051,1,418
15853,-73.9065741,40.8508256,1,9681
15854,-73.905562,40.851937,3,33385
15855,-73.905014,40.8525426,1,4323
15856,-73.9047517,40.8528283,4,39035
15857,-73.903768,40.853913,1,9682
15858,-73.902988,40.854773,7,48752
15859,-73.901762,40.856388,2,27623
15860,-73.9009391,40.8577589,8,50795
15861,-73.900193,40.8590224,2,16027
15862,-73.898674,40.86177,2,28817
15863,-73.89804,40.862831,1,9683
15864,-73.897495,40.86367,3,30567
15865,-73.896832,40.864675,1,13496
15866,-73.8959985,40.8658338,2,24149
15867,-73.8954458,40.86661,10,52338
15868,-73.894153,40.868386,5,44992
15869,-73.8919227,40.8707176,2,25037
15870,-73.883279,40.825398,1,12070
15871,-73.882275,40.825531,3,30568
15872,-73.881352,40.825656,2,26644
15873,-73.880427,40.82578,1,26164
15874,-73.879501,40.825905,4,41538
15875,-73.877655,40.826151,5,43019
15876,-73.876725,40.826278,4,40977
15877,-73.875802,40.826402,1,26165
15878,-73.874875,40.826528,10,52407
15879,-73.871037,40.827053,1,15453
15880,-73.870115,40.827171,2,22540
15881,-73.869184,40.827298,1,16654
15882,-73.868223,40.827426,19,55595
15883,-73.86542,40.827802,5,43020
15884,-73.864494,40.827926,1,16655
15885,-73.863572,40.828049,3,35578
15886,-73.8617224,40.8283026,3,32055
15887,-73.860674,40.828419,1,28818
15888,-73.853594,40.829359,5,45296
15889,-73.850537,40.829777,1,19466
15890,-73.849908,40.829861,2,20415
15891,-73.84505,40.830508,1,419
15892,-73.8444095,40.8305938,2,19467
15893,-73.843163,40.83077,1,3757
15894,-73.8488685,40.8299664,3,28003
15895,-73.8474523,40.8301613,2,19468
15896,-73.840972,40.857949,1,5193
15897,-73.840721,40.868009,12,53259
15898,-73.841566,40.869761,6,46429
15899,-73.842455,40.871606,3,32056
15900,-73.843148,40.872933,1,420
15901,-73.845461,40.877347,1,13497
15902,-73.846554,40.879237,2,20823
15903,-73.8473629,40.8805199,2,24978
15904,-73.8474825,40.8809161,1,24185
15905,-73.80703,40.812012,2,26856
15906,-73.9246129,40.821025,1,4324
15907,-73.922652,40.820494,2,25432
15908,-73.9182831,40.8193625,5,43461
15909,-73.9164912,40.8188928,1,20824
15910,-73.9148476,40.818462,2,28819
15911,-73.914472,40.818507,1,15454
15912,-73.91318,40.8179991,4,36526
15913,-73.928141,40.824061,11,52913
15914,-73.8415304,40.8499234,3,28200
15915,-73.9295469,40.8076958,4,43021
15916,-73.929053,40.808379,5,46166
15917,-73.889605,40.80801,3,26744
15918,-73.888651,40.808161,6,43878
15919,-73.88773,40.808299,2,35579
15920,-73.885887,40.808576,7,48203
15921,-73.884967,40.808716,2,30569
15922,-73.884042,40.808855,10,50689
15923,-73.883122,40.808992,6,44269
15924,-73.881282,40.809272,1,4085
15925,-73.9094596,40.8473929,1,421
15926,-73.869595,40.843981,1,15455
15927,-73.867995,40.84249,4,39036
15928,-73.867428,40.841967,3,35580
15929,-73.866855,40.841426,2,16028
15930,-73.866361,40.840592,3,34513
15931,-73.9168747,40.89221,1,19469
15932,-73.9158158,40.8920659,2,20290
15933,-73.811141,40.822297,2,20291
15934,-73.8456665,40.8140818,5,39731
15935,-73.846001,40.814968,2,34514
15936,-73.8501659,40.8343957,4,40978
15937,-73.850535,40.835794,2,27914
15938,-73.8508873,40.8371663,5,41539
15939,-73.851008,40.837647,2,25433
15940,-73.849164,40.838488,4,40979
15941,-73.847156,40.840264,3,34515
15942,-73.850786,40.837488,3,35581
15943,-73.850011,40.838115,2,33386
15944,-73.849373,40.838633,1,14546
15945,-73.878386,40.870283,3,28820
15946,-73.877836,40.869676,1,422
15947,-73.885331,40.872939,4,39732
15948,-73.883691,40.87254,1,9684
15949,-73.8309386,40.8702873,1,19470
15950,-73.893171,40.841638,4,40980
15951,-73.890095,40.844902,4,44651
15952,-73.889402,40.845714,3,33387
15953,-73.888428,40.846871,2,20416
15954,-73.887789,40.847618,6,45604
15955,-73.887112,40.848415,1,13498
15956,-73.885815,40.849931,2,28821
15957,-73.9007148,40.8313011,4,42086
15958,-73.899449,40.833218,2,19471
15959,-73.898453,40.834721,1,9685
15960,-73.842613,40.840167,1,4325
15961,-73.861003,40.892967,1,9686
15962,-73.8581138,40.892031,6,48913
15963,-73.855267,40.891135,9,51014
15964,-73.849488,40.889295,2,34516
15965,-73.846655,40.888391,6,45297
15966,-73.850917,40.817878,3,30570
15967,-73.8629001,40.8379591,1,5194
15968,-73.863146,40.840277,4,35582
15969,-73.9209701,40.8795139,3,22541
15970,-73.8952137,40.8172913,1,17539
15971,-73.895677,40.818129,11,52687
15972,-73.896083,40.81889,7,49643
15973,-73.896486,40.819635,2,25434
15974,-73.8968666,40.8204069,1,9687
15975,-73.896878,40.822118,13,54100
15976,-73.896861,40.823848,5,45896
15977,-73.896839,40.825991,10,52408
15978,-73.8967341,40.8266856,1,7830
15979,-73.896222,40.82717,2,27488
15980,-73.8953065,40.828149,17,55126
15981,-73.893833,40.82967,1,8249
15982,-73.8926911,40.8323625,15,54691
15983,-73.882891,40.878827,1,9688
15984,-73.882062,40.879138,2,25038
15985,-73.881756,40.880122,6,46167
15986,-73.8812764,40.8814895,1,5195
15987,-73.9083881,40.9107742,1,423
15988,-73.9073101,40.9104358,5,40377
15989,-73.890989,40.809486,2,24965
15990,-73.891674,40.812071,1,9689
15991,-73.891977,40.812819,3,33388
15992,-73.893632,40.813833,2,16029
15993,-73.89459,40.814364,1,4326
15994,-73.914189,40.800341,5,42087
15995,-73.913707,40.801,2,27915
15996,-73.9132298,40.8016685,4,39733
15997,-73.9113577,40.8042193,1,8250
15998,-73.8851252,40.8772922,2,27489
15999,-73.810855,40.820096,2,28145
16000,-73.810602,40.820001,1,7831
16001,-73.808314,40.819279,6,46430
16002,-73.8059035,40.8184989,1,8251
16003,-73.899293,40.8913549,1,424
16004,-73.8987792,40.8925045,2,19472
16005,-73.903993,40.864248,1,15456
16006,-73.9074961,40.86356,2,16251
16007,-73.9198546,40.8158741,3,30571
16008,-73.919545,40.816555,4,43022
16009,-73.918899,40.817967,6,47561
16010,-73.91857,40.818691,2,18460
16011,-73.918011,40.819995,1,9690
16012,-73.917713,40.820647,2,25435
16013,-73.916569,40.822828,2,23878
16014,-73.9162152,40.8234695,3,28822
16015,-73.915877,40.824104,1,13499
16016,-73.9134466,40.8260375,1,425
16017,-73.8345146,40.8376152,2,32057
16018,-73.831947,40.838584,1,4327
16019,-73.831051,40.838927,2,30572
16020,-73.829363,40.839579,1,10403
16021,-73.829427,40.839787,2,25436
16022,-73.828442,40.839842,6,45298
16023,-73.826899,40.839923,4,38267
16024,-73.825962,40.839977,2,22542
16025,-73.81739,40.839252,2,16030
16026,-73.817674,40.840211,3,26395
16027,-73.876634,40.821802,2,26857
16028,-73.8770574,40.823592,1,10404
16029,-73.8771371,40.8239293,2,19473
16030,-73.878235,40.82866,2,28158
16031,-73.879368,40.833483,2,20825
16032,-73.9163023,40.8808062,2,19474
16033,-73.914291,40.883194,4,38268
16034,-73.9131289,40.8855456,20,55644
16035,-73.8504022,40.8640393,1,426
16036,-73.85012,40.863988,2,26396
16037,-73.85006,40.865736,5,45897
16038,-73.851992,40.863994,1,10405
16039,-73.8744897,40.8735716,1,14033
16040,-73.873861,40.874759,2,20826
16041,-73.8997608,40.9013802,3,30573
16042,-73.85828,40.80664,1,9691
16043,-73.8572627,40.8065476,2,16961
16044,-73.8488232,40.8134133,1,10406
16045,-73.8490889,40.8145532,2,16031
16046,-73.8557738,40.8114668,2,27624
16047,-73.8547228,40.8116,3,30574
16048,-73.853716,40.8117262,1,10407
16049,-73.812007,40.821988,2,22543
16050,-73.8111649,40.8207788,3,28823
16051,-73.812041,40.822391,1,427
16052,-73.812269,40.822719,1,428
16053,-73.8124265,40.8230389,1,429
16054,-73.812513,40.823993,1,430
16055,-73.803862,40.810138,2,20827
16056,-73.804191,40.810429,3,28824
16057,-73.804804,40.811006,2,20828
16058,-73.805086,40.811306,3,30575
16059,-73.805375,40.811633,2,22544
16060,-73.805916,40.81227,2,24439
16061,-73.806436,40.812875,3,32058
16062,-73.80696,40.813494,4,36527
16063,-73.807981,40.81457,3,33389
16064,-73.808179,40.814785,9,49793
16065,-73.808553,40.815527,3,37431
16066,-73.8091222,40.8167646,4,39734
16067,-73.81006,40.818544,1,10408
16068,-73.810032,40.8186223,15,54637
16069,-73.8983778,40.9048425,4,40378
16070,-73.83558,40.844441,7,48394
16071,-73.9204619,40.8842684,1,431
16072,-73.9199737,40.8850375,2,5920
16073,-73.835538,40.836106,1,10409
16074,-73.8365957,40.8381952,3,33390
16075,-73.8084992,40.8222702,1,432
16076,-73.808646,40.822904,2,16032
16077,-73.8088741,40.8240443,1,9692
16078,-73.8950944,40.8280177,2,28825
16079,-73.8949395,40.832139,7,48753
16080,-73.895274,40.834034,2,26858
16081,-73.9289575,40.812342,5,45605
16082,-73.893393,40.8365472,1,9693
16083,-73.8930127,40.835658,5,44270
16084,-73.891737,40.832664,1,14034
16085,-73.819459,40.842238,4,28826
16086,-73.8507138,40.8305314,22,55977
16087,-73.8476497,40.8308847,5,42088
16088,-73.844577,40.831302,10,52339
16089,-73.853762,40.830078,2,37432
16090,-73.851659,40.830377,1,10410
16091,-73.820948,40.833343,3,33391
16092,-73.8215161,40.8347293,2,24150
16093,-73.8219539,40.8358462,4,38269
16094,-73.822216,40.837196,2,27625
16095,-73.822235,40.838151,1,10411
16096,-73.827816,40.852603,1,15457
16097,-73.82888,40.854435,3,30576
16098,-73.8295623,40.8555971,1,4328
16099,-73.7879492,40.8418172,1,433
16100,-73.7847084,40.8425151,2,20829
16101,-73.9024126,40.8910064,2,34517
16102,-73.9028157,40.8891461,17,55304
16103,-73.8998824,40.8895482,1,7832
16104,-73.911576,40.888888,1,19475
16105,-73.911331,40.815239,2,19476
16106,-73.910978,40.815157,1,434
16107,-73.8459833,40.8427274,2,32059
16108,-73.843775,40.844119,3,28827
16109,-73.8434159,40.8442856,1,435
16110,-73.847962,40.840828,1,10412
16111,-73.847398,40.841286,2,19477
16112,-73.8553904,40.8374698,3,28828
16113,-73.852479,40.837784,2,32060
16114,-73.8514346,40.8379205,11,52474
16115,-73.850678,40.838575,4,42089
16116,-73.850041,40.839094,1,10413
16117,-73.84984,40.838958,7,48914
16118,-73.847798,40.840697,2,26859
16119,-73.8533457,40.8424558,26,56223
16120,-73.8543272,40.8426964,6,48581
16121,-73.858654,40.845286,5,44271
16122,-73.85944,40.846659,14,54584
16123,-73.8612244,40.8486331,17,55144
16124,-73.861704,40.848823,1,19478
16125,-73.863923,40.849684,1,15458
16126,-73.86572,40.850066,1,10414
16127,-73.865651,40.850335,10,52189
16128,-73.866805,40.85095,9,51106
16129,-73.8677878,40.851576,14,54692
16130,-73.875895,40.897559,1,7833
16131,-73.874813,40.897547,5,40981
16132,-73.86732,40.898272,1,27348
16133,-73.864965,40.898527,5,41540
16134,-73.863769,40.898657,8,49644
16135,-73.86222,40.898816,1,15459
16136,-73.859873,40.896751,15,54101
16137,-73.859043,40.896494,4,40982
16138,-73.857366,40.895963,1,4329
16139,-73.8561468,40.895584,3,39037
16140,-73.855267,40.895341,1,20830
16141,-73.854435,40.895073,8,50066
16142,-73.8304535,40.8491766,10,52475
16143,-73.829585,40.84943,1,12071
16144,-73.920107,40.842082,2,26860
16145,-73.891791,40.823079,1,15460
16146,-73.889484,40.823191,7,49356
16147,-73.8885426,40.8232383,1,19479
16148,-73.88761,40.823284,3,33392
16149,-73.8870777,40.8233077,1,9694
16150,-73.811467,40.813335,1,9695
16151,-73.811701,40.81387,3,28829
16152,-73.811898,40.814248,2,19480
16153,-73.812102,40.814639,4,32061
16154,-73.7827834,40.8405561,1,436
16155,-73.7839007,40.8403493,2,20831
16156,-73.7870988,40.8400509,1,437
16157,-73.7840146,40.8406437,3,28830
16158,-73.855125,40.836049,10,52018
16159,-73.852207,40.836347,8,50902
16160,-73.89785,40.879932,2,20832
16161,-73.928748,40.832716,1,16656
16162,-73.926994,40.835332,7,49219
16163,-73.924924,40.83835,6,47983
16164,-73.92391,40.839831,2,32062
16165,-73.923196,40.840788,1,26166
16166,-73.920987,40.844065,4,43023
16167,-73.918623,40.846954,2,30577
16168,-73.917644,40.84773,1,14547
16169,-73.916149,40.8487332,5,43879
16170,-73.887289,40.838135,2,25437
16171,-73.8883968,40.8385506,1,10415
16172,-73.8886599,40.8391538,2,26861
16173,-73.8951446,40.8354264,13,54027
16174,-73.891481,40.836687,2,20417
16175,-73.8905846,40.836892,3,36528
16176,-73.9074753,40.9032754,2,5921
16177,-73.9081706,40.9031731,1,438
16178,-73.9039936,40.9026965,2,25039
16179,-73.9121579,40.904438,1,15461
16180,-73.9132692,40.9048873,3,20833
16181,-73.898488,40.902627,3,22545
16182,-73.903673,40.908437,1,4330
16183,-73.9103664,40.8806863,1,9696
16184,-73.9093299,40.8813503,18,55351
16185,-73.9073525,40.8877576,1,17540
16186,-73.9075925,40.888189,3,37433
16187,-73.9081737,40.8893352,12,53683
16188,-73.904391,40.865905,3,28831
16189,-73.902127,40.869409,1,10416
16190,-73.901523,40.870393,4,38270
16191,-73.900954,40.872293,3,32063
16192,-73.852114,40.838413,1,9697
16193,-73.851348,40.839032,2,25438
16194,-73.8875909,40.8842731,5,42576
16195,-73.7891017,40.8549721,2,19481
16196,-73.7887211,40.8550622,1,439
16197,-73.883985,40.804951,2,5922
16198,-73.8473181,40.8510637,2,37434
16199,-73.866198,40.818745,5,39735
16200,-73.8671945,40.8230702,11,52625
16201,-73.8676041,40.8248198,1,18603
16202,-73.8677072,40.8252208,3,38271
16203,-73.8687194,40.8295556,2,28832
16204,-73.869079,40.831086,15,54918
16205,-73.869939,40.83477,1,33393
16206,-73.870001,40.8356527,7,50400
16207,-73.8699894,40.8363028,23,56056
16208,-73.869986,40.836666,1,14548
16209,-73.870095,40.839246,7,50197
16210,-73.810371,40.824504,3,22546
16211,-73.7958477,40.8082619,1,5196
16212,-73.891814,40.867424,19,55577
16213,-73.891109,40.867032,1,19482
16214,-73.89036,40.866613,4,43024
16215,-73.889217,40.865809,6,46168
16216,-73.8308329,40.8538202,7,47984
16217,-73.8298641,40.8541193,1,28833
16218,-73.893555,40.815513,1,20834
16219,-73.892562,40.814999,2,22298
16220,-73.89127,40.814355,1,9698
16221,-73.9118292,40.896192,2,22547
16222,-73.793382,40.806632,1,440
16223,-73.898507,40.858446,1,9699
16224,-73.900409,40.869118,1,15462
16225,-73.901342,40.869274,2,19483
16226,-73.881839,40.876995,2,26862
16227,-73.881442,40.878187,7,46431
16228,-73.880851,40.879949,1,10417
16229,-73.8358037,40.8387737,12,53496
16230,-73.8552059,40.8065198,1,441
16231,-73.8653858,40.843187,2,32064
16232,-73.904227,40.843178,2,19484
16233,-73.903579,40.844343,1,442
16234,-73.902044,40.847069,2,14549
16235,-73.9016395,40.8477984,11,53412
16236,-73.9161225,40.8020332,1,9700
16237,-73.9156026,40.8026748,3,39038
16238,-73.9108004,40.8048808,1,5923
16239,-73.9098848,40.8052999,2,26863
16240,-73.9030022,40.8094728,2,19485
16241,-73.896475,40.8142528,1,9701
16242,-73.8950693,40.8156252,3,38272
16243,-73.8929363,40.8176473,2,20403
16244,-73.8918917,40.818664,1,16252
16245,-73.8888059,40.8211283,1,5197
16246,-73.887992,40.8216874,4,42090
16247,-73.881687,40.822979,1,4086
16248,-73.880752,40.82311,3,28834
16249,-73.879834,40.823233,2,18723
16250,-73.878901,40.823358,1,4331
16251,-73.8713734,40.8243592,1,12072
16252,-73.870415,40.824445,4,42577
16253,-73.86388,40.82517,1,5198
16254,-73.862909,40.825243,2,22548
16255,-73.859407,40.825621,18,55243
16256,-73.852925,40.826482,1,13500
16257,-73.849865,40.826897,8,52019
16258,-73.8468018,40.8273085,2,28835
16259,-73.8326487,40.8301921,3,37435
16260,-73.830444,40.831557,6,46903
16261,-73.82971,40.832011,1,5924
16262,-73.828987,40.832474,3,36529
16263,-73.828189,40.832951,20,55730
16264,-73.826801,40.833633,1,13501
16265,-73.8251433,40.8346305,1,10418
16266,-73.8250788,40.8445178,4,40983
16267,-73.825884,40.846669,13,53991
16268,-73.8265642,40.8516031,3,41541
16269,-73.9215697,40.8043488,7,49357
16270,-73.91978,40.803592,11,53260
16271,-73.8308984,40.8317399,2,19486
16272,-73.830129,40.832255,3,28255
16273,-73.829311,40.832768,2,20835
16274,-73.828356,40.833284,17,55408
16275,-73.827081,40.83391,1,5199
16276,-73.825495,40.835218,1,9702
16277,-73.825921,40.8387329,1,5925
16278,-73.826113,40.845339,3,35583
16279,-73.827424,40.850994,1,5200
16280,-73.9129605,40.8044958,1,9703
16281,-73.9124592,40.8047078,13,54028
16282,-73.9113799,40.8051291,1,5201
16283,-73.9104311,40.8055381,2,24979
16284,-73.9085119,40.806444,2,26679
16285,-73.9049719,40.8085354,1,14550
16286,-73.903074,40.80988,4,43880
16287,-73.899075,40.8127528,1,9704
16288,-73.8968502,40.8144718,1,13502
16289,-73.8954308,40.8158423,3,40379
16290,-73.893323,40.817878,9,51835
16291,-73.892278,40.818894,1,13503
16292,-73.889301,40.821432,1,9705
16293,-73.8880358,40.8221644,1,10419
16294,-73.8827848,40.8232473,6,49496
16295,-73.881772,40.8233837,1,5202
16296,-73.879918,40.823611,8,50588
16297,-73.8789825,40.8236825,9,50690
16298,-73.8762187,40.8240592,1,10420
16299,-73.8752875,40.8242137,3,32065
16300,-73.8705144,40.8248444,3,28836
16301,-73.86491,40.825596,3,30578
16302,-73.859703,40.826277,6,49497
16303,-73.853091,40.827186,1,13504
16304,-73.8500392,40.8275888,17,55145
16305,-73.8470105,40.8279902,1,9706
16306,-73.863336,40.88872,1,9707
16307,-73.8604002,40.8877697,7,49220
16308,-73.857593,40.886892,2,28837
16309,-73.851931,40.885089,1,30579
16310,-73.849278,40.884242,3,42091
16311,-73.848645,40.8839916,1,4947
16312,-73.8460703,40.8829019,9,51660
16313,-73.9167868,40.8891768,1,443
16314,-73.9146979,40.8954923,2,24440
16315,-73.828249,40.883035,2,27626
16316,-73.828774,40.883946,3,30580
16317,-73.85701,40.901841,2,19487
16318,-73.855289,40.903764,3,28838
16319,-73.852915,40.9067729,1,4332
16320,-73.9010663,40.8934188,1,30581
16321,-73.9008013,40.8951285,1,19488
16322,-73.9011846,40.8960896,2,20292
16323,-73.9007793,40.8969963,1,444
16324,-73.905893,40.8855882,3,34518
16325,-73.9041385,40.8870914,1,10421
16326,-73.9038102,40.8874819,4,38273
16327,-73.85505,40.891523,1,7834
16328,-73.8544639,40.8917033,2,26680
16329,-73.852554,40.892763,4,38274
16330,-73.8514895,40.8933999,4,42092
16331,-73.850637,40.893643,1,32066
16332,-73.8497929,40.893928,6,45606
16333,-73.847203,40.894701,3,38275
16334,-73.8463666,40.8949758,4,40984
16335,-73.8455041,40.8952323,1,19489
16336,-73.843743,40.895621,7,48582
16337,-73.8428862,40.89581,2,38276
16338,-73.8400576,40.8959022,3,37436
16339,-73.898104,40.852308,1,20836
16340,-73.897087,40.851969,15,54862
16341,-73.896722,40.851851,10,52856
16342,-73.894788,40.851082,7,47985
16343,-73.894073,40.850713,36,56528
16344,-73.893138,40.850247,2,19490
16345,-73.891544,40.849467,4,43025
16346,-73.89046,40.848933,1,27349
16347,-73.888837,40.848134,1,30582
16348,-73.885603,40.846543,1,22549
16349,-73.8844697,40.8459799,18,55568
16350,-73.883478,40.845498,9,51015
16351,-73.882429,40.844981,8,50067
16352,-73.880461,40.843909,6,45898
16353,-73.878171,40.842625,11,53355
16354,-73.872808,40.840869,27,56284
16355,-73.8709597,40.8400549,3,37437
16356,-73.8704946,40.839873,1,5203
16357,-73.8703787,40.8396206,8,50299
16358,-73.8701122,40.8393637,1,5926
16359,-73.9017091,40.8531554,1,19491
16360,-73.900923,40.852863,3,36530
16361,-73.900003,40.852517,8,50691
16362,-73.899272,40.852249,1,12073
16363,-73.898365,40.851913,5,44652
16364,-73.846428,40.845774,1,5857
16365,-73.8501821,40.8438729,2,18461
16366,-73.84825,40.844253,1,5204
16367,-73.851928,40.843326,2,5205
16368,-73.901446,40.886992,4,39039
16369,-73.902367,40.887254,2,19492
16370,-73.9127198,40.8905753,2,20837
16371,-73.9133339,40.8906022,1,445
16372,-73.9040244,40.8881583,2,23879
16373,-73.842852,40.841133,2,20838
16374,-73.84188,40.841528,1,4948
16375,-73.869398,40.841621,3,28839
16376,-73.870995,40.843112,1,16657
16377,-73.822833,40.823745,2,19493
16378,-73.8201919,40.824328,7,47986
16379,-73.819314,40.824801,1,17763
16380,-73.817656,40.825603,2,13505
16381,-73.821705,40.823955,1,5927
16382,-73.815007,40.826911,3,19494
16383,-73.9122921,40.8175106,1,446
16384,-73.9113895,40.8173685,2,20839
16385,-73.895378,40.842939,2,37438
16386,-73.894101,40.84219,1,28840
16387,-73.890174,40.839874,6,45899
16388,-73.8341513,40.8905532,1,10422
16389,-73.8337412,40.8921158,3,19495
16390,-73.8344598,40.8886306,1,4949
16391,-73.8334061,40.8791929,7,48204
16392,-73.8321083,40.880555,2,25439
16393,-73.856443,40.805679,3,19496
16394,-73.881507,40.876167,12,53261
16395,-73.880693,40.872891,4,43026
16396,-73.907662,40.843687,7,48915
16397,-73.9046227,40.8432937,3,28176
16398,-73.903576,40.843004,35,56515
16399,-73.902335,40.842667,1,9708
16400,-73.901958,40.842556,8,50198
16401,-73.879837,40.833699,10,52269
16402,-73.878425,40.833608,1,5206
16403,-73.8775095,40.833751,4,42093
16404,-73.902292,40.841981,2,27627
16405,-73.900155,40.841287,5,43881
16406,-73.899173,40.840969,4,40380
16407,-73.89827,40.84068,2,19497
16408,-73.884394,40.834211,1,19498
16409,-73.885252,40.834513,8,51204
16410,-73.886111,40.834806,9,51292
16411,-73.886963,40.835096,12,53497
16412,-73.888742,40.835707,4,43027
16413,-73.889849,40.8361453,10,52626
16414,-73.9012869,40.8760354,1,447
16415,-73.882951,40.828304,32,56428
16416,-73.8812425,40.8211802,2,20840
16417,-73.8495638,40.905014,3,36531
16418,-73.8478256,40.904556,1,20841
16419,-73.846049,40.904108,10,51293
16420,-73.844971,40.888859,1,7835
16421,-73.8462946,40.8923213,1,13506
16422,-73.847744,40.896109,6,46667
16423,-73.8333003,40.8651422,1,448
16424,-73.8357262,40.869622,2,38277
16425,-73.836576,40.871373,7,48395
16426,-73.8374326,40.8732068,8,50300
16427,-73.8398207,40.8776653,1,15463
16428,-73.8421278,40.8819405,1,449
16429,-73.8301838,40.8596028,1,20176
16430,-73.890654,40.862955,5,43462
16431,-73.890161,40.863477,1,20842
16432,-73.886461,40.866634,8,49794
16433,-73.885738,40.867088,4,36532
16434,-73.885026,40.867518,2,16962
16435,-73.884239,40.868006,5,43882
16436,-73.882379,40.869152,2,19499
16437,-73.881742,40.869552,1,10423
16438,-73.880007,40.87047,2,27628
16439,-73.8747,40.875002,6,44993
16440,-73.8602829,40.8321816,1,450
16441,-73.859405,40.8322801,1,451
16442,-73.8572796,40.8325443,4,39040
16443,-73.854435,40.832957,6,46169
16444,-73.85138,40.833368,1,22550
16445,-73.848314,40.833781,2,36533
16446,-73.84525,40.834189,7,46432
16447,-73.839955,40.834901,2,13507
16448,-73.9102213,40.807761,3,28841
16449,-73.9094463,40.8094623,4,42578
16450,-73.909133,40.8103364,3,30583
16451,-73.9086817,40.8115951,1,5207
16452,-73.9081583,40.8130552,6,46904
16453,-73.907491,40.8149164,2,23732
16454,-73.9071577,40.8158462,1,13508
16455,-73.850404,40.906005,2,23880
16456,-73.893552,40.857007,2,25040
16457,-73.891517,40.856104,3,33394
16458,-73.8907808,40.8557542,2,30584
16459,-73.9099093,40.896569,2,19500
16460,-73.9082191,40.8973579,2,32067
16461,-73.84749,40.843562,3,30585
16462,-73.9172722,40.8296749,4,40985
16463,-73.916591,40.830839,1,28842
16464,-73.9149802,40.8335883,1,9709
16465,-73.913793,40.8356,4,43463
16466,-73.803114,40.8142637,3,19501
16467,-73.80564,40.81326,1,452
16468,-73.889076,40.809776,9,50401
16469,-73.8901494,40.8138971,3,34519
16470,-73.888314,40.868547,8,50796
16471,-73.88625,40.869475,1,4087
16472,-73.885517,40.870185,17,55112
16473,-73.8226296,40.885967,2,18185
16474,-73.8241412,40.8868425,1,7836
16475,-73.8661036,40.884196,1,9710
16476,-73.8653745,40.8868835,2,30586
16477,-73.863044,40.891116,1,9711
16478,-73.8625934,40.8918699,1,10424
16479,-73.860711,40.895371,1,15464
16480,-73.856422,40.901557,4,39736
16481,-73.854827,40.90355,1,26167
16482,-73.852415,40.906661,2,19502
16483,-73.870313,40.875341,7,47768
16484,-73.8703017,40.8756166,2,23881
16485,-73.8681324,40.8800784,1,10425
16486,-73.8670526,40.8822552,27,56233
16487,-73.8656472,40.8844631,2,28843
16488,-73.830624,40.844531,3,33395
16489,-73.8956235,40.8116349,1,453
16490,-73.894802,40.812532,2,13509
16491,-73.894269,40.813129,4,38278
16492,-73.893071,40.814438,8,50199
16493,-73.89169,40.815931,3,35584
16494,-73.808977,40.820597,7,47352
16495,-73.80707,40.820772,2,17840
16496,-73.9012564,40.8354692,2,27916
16497,-73.899634,40.835016,11,52476
16498,-73.898093,40.834629,4,41542
16499,-73.896966,40.834343,3,39041
16500,-73.8648587,40.8797828,1,19503
16501,-73.863587,40.879459,3,36534
16502,-73.8615769,40.8791983,1,9712
16503,-73.856431,40.877572,1,28844
16504,-73.854085,40.876826,7,48754
16505,-73.850932,40.87583,3,35585
16506,-73.834998,40.839782,1,10426
16507,-73.835418,40.840693,2,24151
16508,-73.882685,40.880286,1,15465
16509,-73.879933,40.879773,2,22299
16510,-73.87899,40.87958,1,17541
16511,-73.878035,40.879407,2,19504
16512,-73.911812,40.813883,3,34520
16513,-73.911025,40.815977,17,55352
16514,-73.909739,40.818995,3,40381
16515,-73.909181,40.82035,1,10427
16516,-73.8857953,40.8797016,1,5208
16517,-73.88383,40.876783,7,49358
16518,-73.8829815,40.873044,2,30587
16519,-73.88247,40.872128,15,54693
16520,-73.8819895,40.8704091,4,44272
16521,-73.881469,40.868573,8,49941
16522,-73.847412,40.878955,1,19505
16523,-73.845749,40.879508,3,36535
16524,-73.869159,40.866608,4,39737
16525,-73.868329,40.86659,5,40382
16526,-73.8673038,40.866564,1,24441
16527,-73.867264,40.837503,1,9713
16528,-73.866385,40.837587,2,35586
16529,-73.865472,40.837676,5,42094
16530,-73.863555,40.837865,4,41543
16531,-73.9018381,40.8137024,1,27350
16532,-73.8984745,40.8154196,1,14551
16533,-73.8970477,40.8167994,2,34521
16534,-73.8949418,40.8188437,3,37439
16535,-73.893895,40.81986,1,5209
16536,-73.893901,40.823643,8,50068
16537,-73.893898,40.823984,1,5210
16538,-73.893868,40.826515,6,47769
16539,-73.8938567,40.8273481,1,19506
16540,-73.8938433,40.828394,4,35587
16541,-73.895818,40.812956,1,9714
16542,-73.895291,40.813558,3,28004
16543,-73.894014,40.814998,5,43464
16544,-73.892031,40.817108,10,52627
16545,-73.891002,40.81813,3,34522
16546,-73.888876,40.820003,2,25041
16547,-73.8880828,40.8205098,3,33396
16548,-73.8872588,40.8210171,1,20843
16549,-73.8863487,40.8211359,2,23733
16550,-73.845419,40.829718,1,454
16551,-73.844247,40.829874,3,28845
16552,-73.853429,40.828641,1,28846
16553,-73.8503721,40.829057,4,42095
16554,-73.8721613,40.8599907,1,12074
16555,-73.833469,40.840505,2,20844
16556,-73.833773,40.840879,1,455
16557,-73.828636,40.833721,1,9715
16558,-73.827461,40.834416,2,23734
